,title,link
202,Shardul Amarchand Mangaldas & Co. Advises on Purchase of Power on Captive Basis by Prism Cement Limited from BLA Power Private Limited,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-purchase-of-power-on-captive-basis-by-prism-cement-limited-from-bla-power-private-limited-6948.html
203,Corrected and Reissued: Shardul Amarchand Mangaldas & Co Advises Uber on Vehicle Purchase and Financing Arrangement with Tata Group,https://www.newsvoir.com/release/corrected-and-reissued-shardul-amarchand-mangaldas-co-advises-uber-on-vehicle-purchase-and-financing-arrangement-with-tata-group-6947.html
204,Ransomware Concerns Set to Intensify Globally: EY,https://www.newsvoir.com/release/ransomware-concerns-set-to-intensify-globally-ey-6912.html
205,GIFT IFSC Signs Memorandum of Agreement with Singapore International Arbitration Centre,https://www.newsvoir.com/release/gift-ifsc-signs-memorandum-of-agreement-with-singapore-international-arbitration-centre-6838.html
206,Shardul Amarchand Mangaldas & Co. Successfully Represents REC Power Distribution Company Limited before the Competition Commission of India (CCI),https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-successfully-represents-rec-power-distribution-company-limited-before-the-competition-commission-of-india-cci-6756.html
207,Shardul Amarchand Mangaldas & Co. Successfully Represents Coal India before COMPAT against the Rs. 1773 Crore Penalty Imposed on Coal India by CCI,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-successfully-represents-coal-india-before-compat-against-the-rs-1773-crore-penalty-imposed-on-coal-india-by-cci-6738.html
208,Veteran Business Journalist Vivek Law & Corporate Business Lawyer Hemant K Batra Join Advisory Board of The Pivotals,https://www.newsvoir.com/release/veteran-business-journalist-vivek-law-corporate-business-lawyer-hemant-k-batra-join-advisory-board-of-the-pivotals-6713.html
209,"Shardul Amarchand Mangaldas & Co. Advises Vardhaman Textiles Limited on Sale of 40% Stake in Vardhaman Yarns and Threads Limited to U.S. Based Joint Venture Partner, American & Efird Global, LLC",https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-vardhaman-textiles-limited-on-sale-of-40-stake-in-vardhaman-yarns-and-threads-limited-to-u-s-based-joint-venture-partner-american-efird-global-llc-6712.html
210,"Mr. Bharat Vasani Conferred with the Harvard Law School’s Professional Excellence Award
",https://www.newsvoir.com/release/mr-bharat-vasani-conferred-with-the-harvard-law-school-s-professional-excellence-award--6709.html
211,Shardul Amarchand Mangaldas & Co. Advises on the First Indirect Acquisition Cum Delisting Proposal in India ,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-the-first-indirect-acquisition-cum-delisting-proposal-in-india-6690.html
212,"Chairman of National Commission for Minorities Mr. Naseem Ahmad Launches LexisNexis- Universal’s Book ‘Minorities Commission 1978-2015 - Minor Role in Major Affairs’, Authored by Prof. Tahir Mahmood",https://www.newsvoir.com/release/chairman-of-national-commission-for-minorities-mr-naseem-ahmad-launches-lexisnexis--universal-s-book-minorities-commission-1978-2015---minor-role-in-major-affairs-authored-by-prof-tahir-mahmood-6560.html
213,Shardul Amarchand Mangaldas Appoints Karthik Mahalingam as the Head of its Bangalore Office and National Practice Head – Venture Capital,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-appoints-karthik-mahalingam-as-the-head-of-its-bangalore-office-and-national-practice-head-venture-capital-6515.html
214,Shardul Amarchand Mangaldas Advises GE on 100% Stake Sale in GE Capital Services India and GE Money Financial Services Private Limited ,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-advises-ge-on-100-stake-sale-in-ge-capital-services-india-and-ge-money-financial-services-private-limited-6428.html
