,title,link
386,"SRF Q3 Consolidated PAT at Rs. 101 Crore, 41% Increase",https://www.newsvoir.com/release/srf-q3-consolidated-pat-at-rs-101-crore-41-increase-6115.html
387,IFC and BSE Collaborate to Develop India’s First Corporate Governance Scorecard,https://www.newsvoir.com/release/ifc-and-bse-collaborate-to-develop-india-s-first-corporate-governance-scorecard-6092.html
388,UFO Moviez Reports Q3FY16 Financial Results,https://www.newsvoir.com/release/ufo-moviez-reports-q3fy16-financial-results-6082.html
389,"YES Bank Announces Financial Results for the Quarter Ended December 31, 2015",https://www.newsvoir.com/release/yes-bank-announces-financial-results-for-the-quarter-ended-december-31-2015-6062.html
390,India Facility Management Market is Expected to Reach USD 17 billion by FY’2020,https://www.newsvoir.com/release/india-facility-management-market-is-expected-to-reach-usd-17-billion-by-fy-2020-6048.html
391,Essel Propack Quarterly Results Q3FY16,https://www.newsvoir.com/release/essel-propack-quarterly-results-q3fy16-6029.html
392,"Infosys Announces Results for the Quarter Ended December 31, 2015",https://www.newsvoir.com/release/infosys-announces-results-for-the-quarter-ended-december-31-2015-5981.html
393,TCS Delivers Steady Performance in Q3,https://www.newsvoir.com/release/tcs-delivers-steady-performance-in-q3-5971.html
394,"Infosys to Announce Third Quarter Results on January 14, 2016",https://www.newsvoir.com/release/infosys-to-announce-third-quarter-results-on-january-14-2016-5937.html
395,"L&T IDPL Receives Second Tranche Investment of Rs 1,000 Crore from Canada Pension Plan Investment Board",https://www.newsvoir.com/release/l-t-idpl-receives-second-tranche-investment-of-rs-1-000-crore-from-canada-pension-plan-investment-board-5832.html
396,GMR Infrastructure Limited Raises US$300m (Rs. 2000 Crores) from Kuwait Investment Authority through a 60 Year FCCB,https://www.newsvoir.com/release/gmr-infrastructure-limited-raises-us-300m-rs-2000-crores-from-kuwait-investment-authority-through-a-60-year-fccb-5775.html
397,MoboMarket Releases its 2015 Q3 User Data Report,https://www.newsvoir.com/release/mobomarket-releases-its-2015-q3-user-data-report-5764.html
398,Lanco Infratech - Registers Net Profit after a gap of 3 Years in Q2FY16; PAT for Q2FY16 at Rs. 989 Million; Revenue at Rs. 34934 Million,https://www.newsvoir.com/release/lanco-infratech-registers-net-profit-after-a-gap-of-3-years-in-q2fy16-pat-for-q2fy16-at-rs-989-million-revenue-at-rs-34934-million-5715.html
399,OPPO’s Offline Sales in China Stay at Second Place for Four Consecutive Months,https://www.newsvoir.com/release/oppo-s-offline-sales-in-china-stay-at-second-place-for-four-consecutive-months-5714.html
